line_idx,tts,k_theirs,k_opt,verdict,t_sec
3747,"[46, 157]",6,6,OPTIMAL,0.03
3751,"[46, 162]",4,4,OPTIMAL,0.01
3755,"[46, 167]",6,6,OPTIMAL,0.04
3759,"[46, 173]",6,6,OPTIMAL,0.03
3763,"[46, 177]",5,5,OPTIMAL,0.02
3767,"[46, 181]",6,6,OPTIMAL,0.03
3771,"[46, 186]",5,5,OPTIMAL,0.02
3775,"[46, 190]",6,6,OPTIMAL,0.04
3779,"[46, 194]",6,6,OPTIMAL,0.03
3783,"[46, 198]",7,7,OPTIMAL,0.15
3787,"[46, 205]",5,5,OPTIMAL,0.02
3791,"[46, 209]",3,3,OPTIMAL,0.00
3795,"[46, 213]",4,4,OPTIMAL,0.01
3799,"[46, 219]",5,5,OPTIMAL,0.03
3803,"[46, 223]",4,4,OPTIMAL,0.01
3807,"[46, 227]",6,6,OPTIMAL,0.04
3811,"[46, 232]",6,6,OPTIMAL,0.04
3815,"[46, 237]",7,7,OPTIMAL,0.15
3819,"[46, 242]",4,4,OPTIMAL,0.01
3823,"[46, 246]",6,6,OPTIMAL,0.04
3827,"[46, 250]",4,4,OPTIMAL,0.01
3831,"[46, 254]",4,4,OPTIMAL,0.01
3835,"[47, 51]",2,2,OPTIMAL,0.00
3839,"[47, 55]",4,4,OPTIMAL,0.01
3843,"[47, 59]",4,4,OPTIMAL,0.01
3847,"[47, 63]",3,3,OPTIMAL,0.00
3851,"[47, 67]",6,6,OPTIMAL,0.04
3855,"[47, 71]",5,5,OPTIMAL,0.02
3859,"[47, 75]",6,6,OPTIMAL,0.04
3863,"[47, 79]",4,4,OPTIMAL,0.01
3867,"[47, 83]",5,5,OPTIMAL,0.03
3871,"[47, 87]",4,4,OPTIMAL,0.01
3875,"[47, 91]",6,6,OPTIMAL,0.04
3879,"[47, 95]",3,3,OPTIMAL,0.01
3883,"[47, 100]",5,5,OPTIMAL,0.03
3887,"[47, 105]",7,7,OPTIMAL,0.16
3891,"[47, 110]",5,5,OPTIMAL,0.02
3895,"[47, 114]",4,4,OPTIMAL,0.01
3899,"[47, 118]",5,5,OPTIMAL,0.02
3903,"[47, 122]",5,5,OPTIMAL,0.02
3907,"[47, 126]",6,6,OPTIMAL,0.04
3911,"[47, 130]",5,5,OPTIMAL,0.02
3915,"[47, 134]",7,7,OPTIMAL,0.20
3919,"[47, 138]",4,4,OPTIMAL,0.01
3923,"[47, 142]",6,6,OPTIMAL,0.04
3927,"[47, 147]",5,5,OPTIMAL,0.02
3931,"[47, 152]",5,5,OPTIMAL,0.02
3935,"[47, 156]",5,5,OPTIMAL,0.02
3939,"[47, 161]",6,6,OPTIMAL,0.04
3943,"[47, 165]",5,5,OPTIMAL,0.02
3947,"[47, 169]",6,6,OPTIMAL,0.04
3951,"[47, 174]",4,4,OPTIMAL,0.01
3955,"[47, 178]",5,5,OPTIMAL,0.03
3959,"[47, 182]",7,7,OPTIMAL,0.23
3963,"[47, 186]",4,4,OPTIMAL,0.01
3967,"[47, 190]",6,6,OPTIMAL,0.04
3971,"[47, 194]",5,5,OPTIMAL,0.02
3975,"[47, 198]",6,6,OPTIMAL,0.04
3979,"[47, 202]",5,5,OPTIMAL,0.02
3983,"[47, 207]",3,3,OPTIMAL,0.00
3987,"[47, 211]",4,4,OPTIMAL,0.01
3991,"[47, 215]",5,5,OPTIMAL,0.02
3995,"[47, 219]",5,5,OPTIMAL,0.02
3999,"[47, 223]",3,3,OPTIMAL,0.00
4003,"[47, 227]",5,5,OPTIMAL,0.02
4007,"[47, 231]",6,6,OPTIMAL,0.04
4011,"[47, 235]",6,6,OPTIMAL,0.04
4015,"[47, 239]",3,3,OPTIMAL,0.00
4019,"[47, 244]",4,4,OPTIMAL,0.01
4023,"[47, 248]",4,4,OPTIMAL,0.01
4027,"[47, 252]",3,3,OPTIMAL,0.00
4031,"[60, 62]",5,5,OPTIMAL,0.02
4035,"[60, 66]",6,6,OPTIMAL,0.03
4039,"[60, 70]",6,6,OPTIMAL,0.03
4043,"[60, 74]",6,6,OPTIMAL,0.03
4047,"[60, 78]",6,6,OPTIMAL,0.03
4051,"[60, 86]",6,6,OPTIMAL,0.03
4055,"[60, 90]",6,6,OPTIMAL,0.03
4059,"[60, 94]",6,6,OPTIMAL,0.03
4063,"[60, 106]",6,6,OPTIMAL,0.03
4067,"[60, 110]",6,6,OPTIMAL,0.03
4071,"[60, 126]",6,6,OPTIMAL,0.04
4075,"[60, 130]",4,4,OPTIMAL,0.01
4079,"[60, 134]",6,6,OPTIMAL,0.04
4083,"[60, 138]",4,4,OPTIMAL,0.01
4087,"[60, 142]",5,5,OPTIMAL,0.02
4091,"[60, 150]",6,6,OPTIMAL,0.03
4095,"[60, 154]",6,6,OPTIMAL,0.03
4099,"[60, 158]",6,6,OPTIMAL,0.04
4103,"[60, 171]",4,4,OPTIMAL,0.01
4107,"[60, 175]",4,4,OPTIMAL,0.01
4111,"[60, 191]",4,4,OPTIMAL,0.01
4115,"[60, 195]",3,3,OPTIMAL,0.00
4119,"[60, 199]",5,5,OPTIMAL,0.02
4123,"[60, 203]",5,5,OPTIMAL,0.02
4127,"[60, 212]",5,5,OPTIMAL,0.02
4131,"[60, 216]",6,6,OPTIMAL,0.03
4135,"[60, 220]",5,5,OPTIMAL,0.02
4139,"[60, 232]",5,5,OPTIMAL,0.01
4143,"[60, 236]",5,5,OPTIMAL,0.02
4147,"[60, 252]",3,3,OPTIMAL,0.00
4151,"[61, 63]",4,4,OPTIMAL,0.01
4155,"[61, 67]",6,6,OPTIMAL,0.03
4159,"[61, 74]",6,6,OPTIMAL,0.03
4163,"[61, 78]",6,6,OPTIMAL,0.03
4167,"[61, 86]",6,6,OPTIMAL,0.03
4171,"[61, 90]",6,6,OPTIMAL,0.03
4175,"[61, 94]",7,7,OPTIMAL,0.13
4179,"[61, 106]",7,7,OPTIMAL,0.14
4183,"[61, 111]",7,7,OPTIMAL,0.15
4187,"[61, 127]",5,5,OPTIMAL,0.02
4191,"[61, 131]",6,6,OPTIMAL,0.03
4195,"[61, 135]",7,7,OPTIMAL,0.15
4199,"[61, 139]",6,6,OPTIMAL,0.04
4203,"[61, 143]",6,6,OPTIMAL,0.04
4207,"[61, 152]",6,6,OPTIMAL,0.03
4211,"[61, 156]",8,8,OPTIMAL,1.66
4215,"[61, 169]",6,6,OPTIMAL,0.03
4219,"[61, 188]",6,6,OPTIMAL,0.03
4223,"[61, 192]",4,4,OPTIMAL,0.01
4227,"[61, 196]",5,5,OPTIMAL,0.02
4231,"[61, 200]",6,6,OPTIMAL,0.04
4235,"[61, 205]",5,5,OPTIMAL,0.02
4239,"[61, 214]",6,6,OPTIMAL,0.04
4243,"[61, 218]",7,7,OPTIMAL,0.14
4247,"[61, 222]",6,6,OPTIMAL,0.04
4251,"[61, 236]",5,5,OPTIMAL,0.03
4255,"[61, 252]",4,4,OPTIMAL,0.01
4259,"[62, 64]",5,5,OPTIMAL,0.03
4263,"[62, 68]",5,5,OPTIMAL,0.03
4267,"[62, 72]",7,7,OPTIMAL,0.19
4271,"[62, 76]",6,6,OPTIMAL,0.04
4275,"[62, 85]",5,4,SUBOPTIMAL,0.04
4279,"[62, 89]",7,7,OPTIMAL,0.15
4283,"[62, 95]",5,5,OPTIMAL,0.03
4287,"[62, 108]",8,8,OPTIMAL,1.40
4291,"[62, 126]",6,6,OPTIMAL,0.04
4295,"[62, 130]",6,6,OPTIMAL,0.04
4299,"[62, 136]",5,5,OPTIMAL,0.02
4303,"[62, 143]",6,6,OPTIMAL,0.04
4307,"[62, 152]",7,7,OPTIMAL,0.15
4311,"[62, 157]",7,7,OPTIMAL,0.16
4315,"[62, 169]",6,6,OPTIMAL,0.03
4319,"[62, 174]",5,5,OPTIMAL,0.02
4323,"[62, 190]",5,5,OPTIMAL,0.03
4327,"[62, 194]",6,6,OPTIMAL,0.04
4331,"[62, 198]",7,7,OPTIMAL,0.15
4335,"[62, 202]",6,6,OPTIMAL,0.04
4339,"[62, 207]",4,4,OPTIMAL,0.01
4343,"[62, 218]",7,7,OPTIMAL,0.12
4347,"[62, 222]",7,7,OPTIMAL,0.21
4351,"[62, 235]",5,5,OPTIMAL,0.02
4355,"[62, 239]",5,5,OPTIMAL,0.03
4359,"[63, 64]",2,2,OPTIMAL,0.00
4363,"[63, 68]",2,2,OPTIMAL,0.01
4367,"[63, 72]",5,5,OPTIMAL,0.03
4371,"[63, 76]",3,3,OPTIMAL,0.00
4375,"[63, 84]",3,3,OPTIMAL,0.00
4379,"[63, 88]",5,5,OPTIMAL,0.03
4383,"[63, 92]",4,4,OPTIMAL,0.01
4387,"[63, 104]",6,6,OPTIMAL,0.04
4391,"[63, 108]",5,5,OPTIMAL,0.03
4395,"[63, 124]",4,4,OPTIMAL,0.01
4399,"[63, 128]",2,2,OPTIMAL,0.00
4403,"[63, 132]",5,5,OPTIMAL,0.03
4407,"[63, 136]",2,2,OPTIMAL,0.00
4411,"[63, 140]",3,3,OPTIMAL,0.01
4415,"[63, 148]",6,6,OPTIMAL,0.05
4419,"[63, 152]",5,5,OPTIMAL,0.03
4423,"[63, 156]",5,5,OPTIMAL,0.03
4427,"[63, 168]",3,3,OPTIMAL,0.01
4431,"[63, 173]",5,5,OPTIMAL,0.03
4435,"[63, 189]",5,5,OPTIMAL,0.03
4439,"[63, 193]",4,4,OPTIMAL,0.01
4443,"[63, 197]",3,3,OPTIMAL,0.01
4447,"[63, 201]",5,5,OPTIMAL,0.04
4451,"[63, 206]",3,3,OPTIMAL,0.01
4455,"[63, 214]",6,6,OPTIMAL,0.04
4459,"[63, 218]",5,5,OPTIMAL,0.03
4463,"[63, 222]",5,5,OPTIMAL,0.03
4467,"[63, 234]",2,2,OPTIMAL,0.01
4471,"[63, 238]",2,2,OPTIMAL,0.00
4475,"[63, 254]",3,3,OPTIMAL,0.01
4479,"[104, 110]",6,6,OPTIMAL,0.04
4483,"[104, 128]",6,6,OPTIMAL,0.04
4487,"[104, 134]",7,7,OPTIMAL,0.16
4491,"[104, 150]",7,7,OPTIMAL,0.10
4495,"[104, 154]",8,8,OPTIMAL,0.96
4499,"[104, 169]",8,8,OPTIMAL,0.99
4503,"[104, 190]",7,7,OPTIMAL,0.15
4507,"[104, 235]",7,7,OPTIMAL,0.15
4511,"[105, 106]",8,8,OPTIMAL,0.86
4515,"[105, 126]",9,9,OPTIMAL,5.84
4519,"[105, 130]",6,6,OPTIMAL,0.04
4523,"[105, 136]",6,6,OPTIMAL,0.04
4527,"[105, 142]",7,7,OPTIMAL,0.15
4531,"[105, 152]",7,7,OPTIMAL,0.14
4535,"[105, 158]",7,7,OPTIMAL,0.14
4539,"[105, 171]",7,7,OPTIMAL,0.30
4543,"[105, 175]",6,6,OPTIMAL,0.04
4547,"[105, 191]",7,7,OPTIMAL,0.18
4551,"[105, 235]",6,6,OPTIMAL,0.04
4555,"[106, 107]",6,6,OPTIMAL,0.04
4559,"[106, 111]",5,5,OPTIMAL,0.02
4563,"[106, 127]",4,4,OPTIMAL,0.01
4567,"[106, 131]",6,6,OPTIMAL,0.03
4571,"[106, 135]",7,7,OPTIMAL,0.15
4575,"[106, 139]",7,7,OPTIMAL,0.14
4579,"[106, 143]",5,5,OPTIMAL,0.02
4583,"[106, 151]",6,6,OPTIMAL,0.03
4587,"[106, 155]",7,7,OPTIMAL,0.15
4591,"[106, 159]",5,5,OPTIMAL,0.02
4595,"[106, 172]",7,7,OPTIMAL,0.15
4599,"[106, 188]",6,6,OPTIMAL,0.04
4603,"[106, 192]",4,4,OPTIMAL,0.01
4607,"[106, 196]",5,5,OPTIMAL,0.02
4611,"[106, 200]",5,5,OPTIMAL,0.02
4615,"[106, 205]",6,6,OPTIMAL,0.04
4619,"[106, 213]",4,4,OPTIMAL,0.01
4623,"[106, 217]",7,7,OPTIMAL,0.15
4627,"[106, 221]",5,5,OPTIMAL,0.02
4631,"[106, 233]",8,8,OPTIMAL,1.36
4635,"[106, 237]",7,7,OPTIMAL,0.18
4639,"[106, 253]",6,6,OPTIMAL,0.05
4643,"[107, 111]",6,6,OPTIMAL,0.05
4647,"[107, 130]",7,7,OPTIMAL,0.17
4651,"[107, 136]",7,7,OPTIMAL,0.24
4655,"[107, 150]",7,7,OPTIMAL,0.14
4659,"[107, 154]",8,8,OPTIMAL,1.27
4663,"[107, 158]",7,7,OPTIMAL,0.14
4667,"[107, 171]",6,6,OPTIMAL,0.04
4671,"[107, 190]",6,6,OPTIMAL,0.05
4675,"[107, 195]",6,6,OPTIMAL,0.04
4679,"[107, 203]",7,7,OPTIMAL,0.18
4683,"[107, 212]",6,6,OPTIMAL,0.04
4687,"[107, 221]",6,6,OPTIMAL,0.05
4691,"[107, 235]",6,6,OPTIMAL,0.05
4695,"[107, 239]",6,6,OPTIMAL,0.05
4699,"[110, 111]",5,5,OPTIMAL,0.03
4703,"[110, 120]",6,6,OPTIMAL,0.04
4707,"[110, 128]",4,4,OPTIMAL,0.01
4711,"[110, 136]",4,4,OPTIMAL,0.01
4715,"[110, 145]",4,4,OPTIMAL,0.01
4719,"[110, 151]",6,6,OPTIMAL,0.04
4723,"[110, 155]",6,6,OPTIMAL,0.04
4727,"[110, 161]",6,6,OPTIMAL,0.04
4731,"[110, 165]",6,6,OPTIMAL,0.03
4735,"[110, 169]",8,8,OPTIMAL,1.37
4739,"[110, 175]",5,5,OPTIMAL,0.03
4743,"[110, 181]",7,7,OPTIMAL,0.17
4747,"[110, 186]",6,6,OPTIMAL,0.04
4751,"[110, 190]",7,7,OPTIMAL,0.18
4755,"[110, 226]",6,6,OPTIMAL,0.04
4759,"[110, 234]",5,5,OPTIMAL,0.03
4763,"[110, 241]",5,5,OPTIMAL,0.03
4767,"[110, 247]",5,5,OPTIMAL,0.04
4771,"[110, 251]",5,5,OPTIMAL,0.03
4775,"[111, 114]",6,6,OPTIMAL,0.05
4779,"[111, 120]",7,7,OPTIMAL,0.19
4783,"[111, 126]",7,7,OPTIMAL,0.15
4787,"[111, 130]",6,6,OPTIMAL,0.04
4791,"[111, 136]",4,4,OPTIMAL,0.01
4795,"[111, 142]",6,6,OPTIMAL,0.04
4799,"[111, 146]",6,6,OPTIMAL,0.04
4803,"[111, 152]",5,5,OPTIMAL,0.03
4807,"[111, 158]",6,6,OPTIMAL,0.04
4811,"[111, 162]",6,6,OPTIMAL,0.05
4815,"[111, 166]",7,7,OPTIMAL,0.22
4819,"[111, 171]",6,6,OPTIMAL,0.05
4823,"[111, 175]",5,5,OPTIMAL,0.03
4827,"[111, 179]",5,5,OPTIMAL,0.03
4831,"[111, 183]",6,6,OPTIMAL,0.04
4835,"[111, 187]",4,4,OPTIMAL,0.01
4839,"[111, 191]",5,5,OPTIMAL,0.03
4843,"[111, 227]",7,7,OPTIMAL,0.18
4847,"[111, 233]",7,7,OPTIMAL,0.20
4851,"[111, 239]",5,5,OPTIMAL,0.03
4855,"[111, 246]",5,5,OPTIMAL,0.03
4859,"[111, 250]",5,5,OPTIMAL,0.03
4863,"[126, 128]",5,5,OPTIMAL,0.04
4867,"[126, 135]",7,7,OPTIMAL,0.21
4871,"[126, 139]",5,5,OPTIMAL,0.03
4875,"[126, 151]",8,8,OPTIMAL,1.12
4879,"[126, 155]",7,7,OPTIMAL,0.15
4883,"[126, 171]",5,5,OPTIMAL,0.03
4887,"[126, 175]",5,5,OPTIMAL,0.03
4891,"[126, 191]",6,6,OPTIMAL,0.05
4895,"[126, 235]",6,6,OPTIMAL,0.05
4899,"[127, 128]",2,2,OPTIMAL,0.00
4903,"[127, 134]",6,6,OPTIMAL,0.05
4907,"[127, 138]",3,3,OPTIMAL,0.01
4911,"[127, 150]",7,7,OPTIMAL,0.19
4915,"[127, 154]",5,5,OPTIMAL,0.03
4919,"[127, 168]",4,4,OPTIMAL,0.01
4923,"[127, 173]",5,5,OPTIMAL,0.03
4927,"[127, 189]",6,6,OPTIMAL,0.05
4931,"[127, 233]",7,7,OPTIMAL,0.18
4935,"[127, 239]",4,4,OPTIMAL,0.01
4939,"[128, 131]",4,4,OPTIMAL,0.01
4943,"[128, 137]",5,5,OPTIMAL,0.02
4947,"[128, 143]",3,3,OPTIMAL,0.00
4951,"[128, 153]",4,4,OPTIMAL,0.01
4955,"[128, 159]",5,5,OPTIMAL,0.03
4959,"[128, 172]",4,4,OPTIMAL,0.01
4963,"[128, 188]",5,5,OPTIMAL,0.02
4967,"[128, 232]",5,5,OPTIMAL,0.03
4971,"[128, 238]",3,3,OPTIMAL,0.01
4975,"[129, 131]",6,6,OPTIMAL,0.04
4979,"[129, 138]",6,6,OPTIMAL,0.04
4983,"[129, 150]",9,9,OPTIMAL,7.02
4987,"[129, 154]",8,8,OPTIMAL,1.14
4991,"[129, 169]",7,7,OPTIMAL,0.14
4995,"[129, 174]",6,6,OPTIMAL,0.04
4999,"[129, 190]",7,7,OPTIMAL,0.23
5003,"[129, 234]",6,6,OPTIMAL,0.08
5007,"[129, 254]",5,5,OPTIMAL,0.03
5011,"[130, 134]",6,6,OPTIMAL,0.06
5015,"[130, 138]",4,4,OPTIMAL,0.01
5019,"[130, 142]",5,5,OPTIMAL,0.04
5023,"[130, 150]",6,6,OPTIMAL,0.05
5027,"[130, 154]",6,6,OPTIMAL,0.07
5031,"[130, 158]",7,7,OPTIMAL,0.24
5035,"[130, 171]",5,5,OPTIMAL,0.03
5039,"[130, 175]",5,5,OPTIMAL,0.03
5043,"[130, 191]",5,5,OPTIMAL,0.04
5047,"[130, 195]",4,4,OPTIMAL,0.01
5051,"[130, 199]",5,5,OPTIMAL,0.03
5055,"[130, 203]",6,6,OPTIMAL,0.04
5059,"[130, 212]",6,6,OPTIMAL,0.05
5063,"[130, 216]",7,7,OPTIMAL,0.22
5067,"[130, 220]",6,6,OPTIMAL,0.06
5071,"[130, 232]",6,6,OPTIMAL,0.05
5075,"[130, 236]",5,5,OPTIMAL,0.03
5079,"[130, 252]",4,4,OPTIMAL,0.01
5083,"[131, 134]",7,7,OPTIMAL,0.15
5087,"[131, 138]",5,5,OPTIMAL,0.03
5091,"[131, 143]",4,4,OPTIMAL,0.01
5095,"[131, 152]",7,7,OPTIMAL,0.20
5099,"[131, 157]",7,7,OPTIMAL,0.18
5103,"[131, 171]",5,5,OPTIMAL,0.03
5107,"[131, 175]",5,5,OPTIMAL,0.03
5111,"[131, 191]",5,5,OPTIMAL,0.03
5115,"[131, 196]",5,5,OPTIMAL,0.03
5119,"[131, 201]",8,8,OPTIMAL,1.32
5123,"[131, 206]",6,6,OPTIMAL,0.04
5127,"[131, 215]",5,5,OPTIMAL,0.02
5131,"[131, 220]",6,6,OPTIMAL,0.04
5135,"[131, 234]",5,5,OPTIMAL,0.02
5139,"[131, 238]",5,5,OPTIMAL,0.03
5143,"[131, 254]",5,5,OPTIMAL,0.03
5147,"[134, 138]",6,6,OPTIMAL,0.04
5151,"[134, 147]",8,8,OPTIMAL,1.01
5155,"[134, 154]",8,8,OPTIMAL,1.02
5159,"[134, 165]",6,6,OPTIMAL,0.04
5163,"[134, 171]",7,7,OPTIMAL,0.22
5167,"[134, 180]",8,8,OPTIMAL,1.26
5171,"[134, 185]",7,7,OPTIMAL,0.16
5175,"[134, 191]",7,7,OPTIMAL,0.25
5179,"[134, 231]",8,8,OPTIMAL,0.99
5183,"[134, 239]",7,7,OPTIMAL,0.21
5187,"[134, 247]",6,6,OPTIMAL,0.04
5191,"[134, 251]",6,6,OPTIMAL,0.04
5195,"[135, 138]",5,5,OPTIMAL,0.02
5199,"[135, 144]",7,7,OPTIMAL,0.16
5203,"[135, 150]",8,8,OPTIMAL,1.10
5207,"[135, 154]",8,8,OPTIMAL,1.70
5211,"[135, 160]",5,5,OPTIMAL,0.04
5215,"[135, 164]",7,7,OPTIMAL,0.28
5219,"[135, 168]",5,5,OPTIMAL,0.04
5223,"[135, 173]",7,7,OPTIMAL,0.19
5227,"[135, 177]",7,7,OPTIMAL,0.13
5231,"[135, 181]",7,7,OPTIMAL,0.14
5235,"[135, 185]",7,7,OPTIMAL,0.16
5239,"[135, 189]",8,8,OPTIMAL,1.03
5243,"[135, 225]",8,8,OPTIMAL,1.05
5247,"[135, 231]",7,7,OPTIMAL,0.18
5251,"[135, 235]",7,7,OPTIMAL,0.15
5255,"[135, 242]",6,6,OPTIMAL,0.04
5259,"[135, 248]",4,4,OPTIMAL,0.01
5263,"[135, 254]",6,6,OPTIMAL,0.05
5267,"[136, 142]",4,4,OPTIMAL,0.01
5271,"[136, 146]",7,7,OPTIMAL,0.34
5275,"[136, 152]",4,4,OPTIMAL,0.01
5279,"[136, 158]",6,6,OPTIMAL,0.05
5283,"[136, 162]",3,3,OPTIMAL,0.01
5287,"[136, 166]",5,5,OPTIMAL,0.02
5291,"[136, 171]",3,3,OPTIMAL,0.00
5295,"[136, 175]",2,2,OPTIMAL,0.01
5299,"[136, 179]",3,3,OPTIMAL,0.00
5303,"[136, 183]",5,5,OPTIMAL,0.03
5307,"[136, 187]",2,2,OPTIMAL,0.00
5311,"[136, 191]",3,3,OPTIMAL,0.00
5315,"[136, 227]",5,5,OPTIMAL,0.03
5319,"[136, 233]",6,6,OPTIMAL,0.05
5323,"[136, 239]",3,3,OPTIMAL,0.00
5327,"[136, 246]",4,4,OPTIMAL,0.01
5331,"[136, 250]",2,2,OPTIMAL,0.00
5335,"[137, 139]",5,5,OPTIMAL,0.02
5339,"[137, 150]",7,7,OPTIMAL,0.08
5343,"[137, 155]",7,7,OPTIMAL,0.19
5347,"[137, 163]",6,6,OPTIMAL,0.04
5351,"[137, 167]",7,7,OPTIMAL,0.15
5355,"[137, 173]",7,7,OPTIMAL,0.18
5359,"[137, 179]",6,6,OPTIMAL,0.04
5363,"[137, 184]",6,6,OPTIMAL,0.04
5367,"[137, 188]",7,7,OPTIMAL,0.17
5371,"[137, 224]",5,5,OPTIMAL,0.03
5375,"[137, 230]",6,6,OPTIMAL,0.04
5379,"[137, 235]",6,6,OPTIMAL,0.04
5383,"[137, 242]",5,5,OPTIMAL,0.02
5387,"[137, 248]",5,5,OPTIMAL,0.02
5391,"[137, 254]",4,4,OPTIMAL,0.01
5395,"[138, 142]",4,4,OPTIMAL,0.01
5399,"[138, 147]",5,5,OPTIMAL,0.02
5403,"[138, 152]",5,5,OPTIMAL,0.02
5407,"[138, 156]",6,6,OPTIMAL,0.04
5411,"[138, 160]",3,3,OPTIMAL,0.00
5415,"[138, 164]",6,6,OPTIMAL,0.04
5419,"[138, 168]",4,4,OPTIMAL,0.01
5423,"[138, 173]",5,5,OPTIMAL,0.02
5427,"[138, 177]",5,5,OPTIMAL,0.02
5431,"[138, 181]",6,6,OPTIMAL,0.04
5435,"[138, 185]",5,5,OPTIMAL,0.03
5439,"[138, 189]",6,6,OPTIMAL,0.05
5443,"[138, 193]",5,5,OPTIMAL,0.03
5447,"[138, 197]",4,4,OPTIMAL,0.01
5451,"[138, 201]",6,6,OPTIMAL,0.05
5455,"[138, 206]",3,3,OPTIMAL,0.01
5459,"[138, 210]",5,5,OPTIMAL,0.03
5463,"[138, 215]",5,5,OPTIMAL,0.02
5467,"[138, 219]",5,5,OPTIMAL,0.03
5471,"[138, 223]",3,3,OPTIMAL,0.00
5475,"[138, 227]",5,5,OPTIMAL,0.02
5479,"[138, 231]",6,6,OPTIMAL,0.04
5483,"[138, 235]",5,5,OPTIMAL,0.03
5487,"[138, 239]",3,3,OPTIMAL,0.00
5491,"[138, 244]",4,4,OPTIMAL,0.01
5495,"[138, 248]",4,4,OPTIMAL,0.01
5499,"[138, 252]",3,3,OPTIMAL,0.00
5503,"[139, 141]",5,5,OPTIMAL,0.02
5507,"[139, 147]",7,7,OPTIMAL,0.19
5511,"[139, 153]",5,5,OPTIMAL,0.02
5515,"[139, 157]",6,6,OPTIMAL,0.04
